nx ny nz
-0.287327972 -0.256065871 0.922969613
0.243506594 0.967791909 -0.063901167
0.112052664 0.283791139 -0.952316539
-0.423332082 0.876336918 -0.229833755
-0.679418825 -0.237787528 -0.694152110
-0.807869577 0.250113072 0.533657379
-0.895451018 0.401629652 -0.191992441
-0.872623145 0.002359935 0.488388450
0.188886379 0.074599885 0.979161270
-0.907794937 -0.055643247 0.415706845
-0.028548136 -0.796979123 -0.603331818
-0.557443027 -0.239019826 -0.795064019
-0.752033228 0.544559919 0.371349591
-0.950874914 0.307424974 -0.036425031
-0.431969154 -0.255349027 -0.864985274
0.436880781 -0.754971679 0.489032664
0.210637499 0.916415584 -0.340315034
0.433999238 -0.811889672 0.390486648
-0.615612301 -0.657050151 -0.435093776
-0.216707276 0.001914850 0.976234751
-0.411121729 -0.140592449 -0.900673463
0.305083352 -0.326042401 -0.894773994
-0.682767249 -0.404419218 0.608501422
0.765666534 -0.567734781 0.302377210
-0.071251540 -0.580080698 0.811436751
-0.044277629 -0.992875713 -0.110622377
-0.806880637 -0.574053064 0.139307996
0.750028098 -0.589675099 0.299568241
0.638240249 0.747336252 0.184764477
-0.378239410 -0.813843702 -0.441127393
0.745482690 -0.020991312 -0.666194359
0.071171162 -0.242207081 -0.967610663
-0.284722538 -0.955633399 0.075484319
-0.638011504 0.759953291 -0.124146347
0.065262802 -0.125558043 -0.989937344
0.864349244 0.451694272 -0.221071637
-0.924663175 0.352385524 0.144299879
0.097760676 0.734634187 -0.671383245
-0.043093710 0.955204805 0.292791244
0.273862052 0.553350092 -0.786640485
0.390277441 0.038686702 -0.919884155
-0.688228575 -0.715306419 0.121153438
-0.137544290 -0.318365044 0.937936707
0.153971710 0.682619902 0.714368800
-0.867294031 0.149595463 -0.474786543
0.915603399 0.203444145 0.346815361
0.998789425 -0.042132770 0.025387280
-0.930817749 0.328880603 0.159423549
0.364145430 0.847177035 0.386896856
-0.648799937 -0.751998913 -0.116431421
-0.007158453 -0.972375122 0.233313906
0.255049889 -0.499333900 0.828018847
0.594120849 0.730361261 0.337035377
0.048114877 0.981712822 0.184187118
-0.186360231 -0.859904467 0.475220129
0.589139739 0.173169369 0.789257079
0.028069158 0.674965519 -0.737315177
-0.445697823 -0.224216976 0.866648832
0.031710967 -0.425230891 -0.904529217
-0.514525182 0.627004159 0.584918475
-0.153271648 0.871988000 0.464913680
-0.292926627 -0.951855322 -0.090362805
-0.871988672 -0.221825920 0.436381733
0.650135612 0.491046894 0.579824658
0.484234626 0.528997741 -0.696906175
0.602846572 0.795901605 0.055826931
-0.068558464 0.092105602 0.993386277
0.327516538 0.316353642 0.890310783
0.916475160 0.374228016 -0.141515629
-0.833684399 0.478216887 -0.276186407
-0.915906597 0.399746494 0.036302145
-0.184162910 -0.952236158 -0.243578163
0.106577373 0.912076633 0.395926103
-0.678386458 -0.217115664 0.701892158
-0.038222375 -0.998276168 -0.044539222
0.181959295 -0.983163199 -0.016761214
0.329336764 -0.407321217 0.851837263
-0.441556257 -0.336244767 -0.831845856
-0.066196987 0.327776496 0.942433301
0.858854320 -0.496321145 0.126627716
0.920366683 -0.165856580 -0.354142294
0.881188149 0.344414111 0.323861648
-0.385207480 -0.503718557 -0.773228823
-0.763376635 -0.002921011 -0.645947042
-0.498376542 -0.864839185 0.060613585
-0.817485545 0.359196013 -0.450217290
-0.757299667 -0.156649119 0.634001789
0.223662129 0.955484129 0.192419676
0.028653190 -0.403368071 -0.914589085
-0.817562874 0.527057432 -0.231951310
0.080120400 0.887677559 -0.453441587
-0.425900193 0.902263947 -0.067296330
0.332536683 0.016693347 0.942942568
0.229294659 -0.709199851 0.666677981
-0.479354808 0.067390685 -0.875029979
-0.852559065 -0.105117590 0.511950518
0.883838728 0.186941414 -0.428814658
-0.861400709 0.435700020 -0.261063806
-0.680400317 0.634382189 0.366898686
-0.888220427 0.381477949 -0.256005953
-0.774072869 0.329882779 -0.540359644
0.792942687 0.128100179 -0.595677966
0.826060667 -0.542207570 0.153735894
-0.259419947 0.315423604 -0.912802958
0.786359323 0.487794083 0.379072484
0.296983473 -0.356925245 -0.885666521
-0.079508072 0.996776771 -0.010702081
0.080619109 0.996744769 0.000652117
-0.887915672 -0.458437485 -0.037958284
0.383873121 -0.159343973 0.909533355
-0.098987098 0.466816650 0.878796774
0.187506172 -0.579631180 -0.793012693
0.811859815 -0.511042702 0.282345529
0.909467792 0.150498610 -0.387580318
-0.708527705 -0.560484513 -0.428772203
-0.764933580 0.559144069 0.319741348
-0.187941099 -0.652979956 -0.733686119
0.239879124 -0.513575097 0.823831673
-0.580289031 0.142619623 0.801825594
-0.248350469 0.310182605 -0.917664861
0.086339048 0.845046282 -0.527676369
0.149608255 0.582225969 0.799143474
0.388386632 0.869880723 -0.304077871
-0.043380504 0.072499611 0.996424577
0.786001543 -0.188650660 0.588738060
0.052610123 0.982727290 -0.177423925
0.903098772 -0.426399834 -0.050948902
0.826488025 -0.552632146 -0.107309157
0.874289504 -0.140109183 0.464744317
-0.391162511 -0.918010076 0.065187353
-0.814967466 -0.456320771 -0.357210559
-0.503700175 0.841297481 -0.196226099
0.390113152 -0.421494751 -0.818629283
0.941957758 0.297701336 0.155207914
0.813583941 0.581441827 0.002563806
0.745973866 0.014633751 0.665814422
0.186087028 -0.867006693 0.462245619
-0.428471799 -0.566872133 0.703610618
-0.129510313 -0.989935617 -0.057048681
0.404854308 0.895518506 0.184769033
0.848768813 -0.173540700 -0.499474851
0.914172483 -0.311060010 -0.259866006
-0.888422621 -0.116042735 0.444116348
-0.005820234 0.605122403 0.796111174
-0.275199105 -0.915267811 -0.294194301
-0.250952901 -0.343830245 0.904877563
0.963321162 0.233924574 -0.131497653
-0.157984709 -0.910937355 0.381095744
-0.483345863 -0.083189786 0.871467863
-0.186272497 -0.273587751 0.943637801
-0.131633669 0.804514939 0.579161713
0.354490015 -0.147207407 -0.923399593
0.481999579 -0.367880695 -0.795198214
-0.849582256 0.061370848 -0.523873657
-0.966989697 0.202493517 0.154684519
-0.992145801 -0.073163336 -0.101458539
-0.263913998 0.963805977 -0.037781473
0.087612109 0.994463482 0.058021555
0.806428980 0.484425317 -0.339123004
0.985588274 -0.138597490 0.096987056
-0.907845504 0.391481614 -0.150195497
0.825758521 -0.556237670 -0.093394426
-0.668641502 -0.589684983 -0.452979208
-0.057815391 -0.905233487 -0.420962842
-0.420820416 -0.287338647 0.860434006
-0.618573247 -0.707538658 0.341696043
-0.401711116 0.525073489 -0.750283953
0.698782132 -0.663477458 -0.267397073
0.158411308 0.304519469 -0.939241050
-0.226951181 0.493339696 -0.839707750
-0.893907481 -0.152459661 0.421527541
0.289566762 0.948280088 0.130061391
-0.983438634 0.178325281 -0.032381280
0.428265901 -0.389951575 -0.815184695
-0.577552820 0.140481521 0.804175157
-0.474455410 -0.091983446 0.875460513
0.874463846 -0.159178145 -0.458230619
0.592357059 0.089784026 -0.800657195
0.190936339 0.981504827 -0.013841548
0.146184772 -0.733112840 -0.664210491
0.661314255 0.639550311 0.391967927
-0.687006413 0.137337545 -0.713554895
0.667340188 -0.128984010 -0.733498602
-0.107061073 -0.602992849 -0.790529918
-0.120156379 0.938967677 0.322338558
0.193428500 -0.149687610 0.969628297
-0.934205971 -0.152306091 -0.322586514
0.808119434 -0.461548866 -0.365944839
0.680011052 -0.266486208 -0.683059346
-0.342565303 0.782629380 -0.519750197
-0.179360934 0.943567666 -0.278405667
-0.211152092 0.976779852 -0.036275537
0.180668640 -0.120280148 0.976161630
0.864968095 -0.049852432 -0.499344500
-0.955772736 0.294099329 -0.002015532
0.041316777 -0.875744543 -0.481003555
-0.220823557 0.326333362 -0.919099284
0.001964628 -0.980326292 -0.197374016
-0.358215920 0.859264598 -0.365165311
0.384468365 -0.878151636 0.284664330
0.169513329 0.861282954 -0.479016601
-0.267516189 0.963499017 0.010233856
0.511103714 0.008123941 -0.859480654
0.435188519 0.800165664 -0.412729771
0.072516795 0.708588084 -0.701886203
0.019645327 0.505984223 0.862318982
-0.202428290 0.440852880 0.874454988
-0.080485472 0.019087774 -0.996573001
0.273761004 -0.822764082 -0.498110609
0.019532227 -0.960660819 0.277036610
-0.739600674 -0.665255873 0.102105174
-0.373067195 0.920989444 -0.112246656
-0.171092520 -0.076148901 0.982307841
-0.388046715 0.540483004 0.746523857
-0.324237147 0.141624681 0.935314237
0.943030415 0.322857905 -0.080351789
0.069368367 0.689974271 -0.720502280
0.741935971 -0.100365232 -0.662916160
0.001844111 -0.970714639 -0.240228408
-0.548782590 0.411520204 0.727659804
-0.047800664 -0.437964650 -0.897720481
0.449044075 -0.535473679 -0.715281314
0.256140022 -0.031639179 -0.966121758
-0.776273952 0.335924370 0.533435628
0.138344942 -0.984120609 -0.111208381
-0.320438348 0.867059419 -0.381480313
0.248818816 -0.654990990 -0.713495619
-0.948159678 0.168758361 -0.269283941
0.933214738 -0.264135296 0.243603772
-0.752923970 0.420105351 0.506573776
0.323193632 0.928245869 -0.184134414
0.593642846 -0.132400591 -0.793762089
-0.581468125 -0.165479096 -0.796562294
-0.071552331 0.753992467 -0.652974443
-0.910270572 -0.034252798 -0.412594512
-0.569099134 -0.342748388 -0.747428738
0.868192704 0.325620199 0.374450149
-0.204543717 0.400139069 -0.893336775
-0.975608858 0.219499803 -0.002681815
-0.137161411 0.988320147 0.066408088
0.200588713 -0.947109466 0.250495164
0.167482241 -0.861995170 -0.478449607
-0.885106442 0.386045320 -0.259914594
-0.768611184 0.562527418 -0.304630516
0.329691264 -0.705481746 0.627374829
-0.089794842 -0.865802128 -0.492263711
-0.658551844 -0.255464800 -0.707846880
-0.779845741 0.593067894 0.200277542
0.966141284 0.132119636 0.221619993
-0.772166737 0.377813788 -0.510896538
0.698671504 -0.439970416 -0.564166786
0.125767904 0.212137797 0.969112991
-0.979109257 0.201154919 0.029694457
0.343018186 -0.368014375 0.864236046
-0.000243218 -0.429389032 -0.903119594
-0.313710494 -0.289957626 0.904162762
-0.327139303 -0.444680446 0.833810037
-0.359486302 -0.592719455 -0.720731050
0.732087836 -0.487583141 -0.475720592
0.142968089 -0.911686191 -0.385212168
-0.421089046 -0.887172924 -0.188701400
-0.926299095 0.273904459 -0.258739898
-0.132852988 0.973502745 0.186124926
-0.454869440 0.871283438 0.184279579
0.551803949 0.256855006 -0.793434249
-0.056903200 -0.134596756 -0.989265252
0.895907320 0.412127715 -0.165833712
0.577181582 -0.673630670 -0.461609297
-0.189665289 -0.255339113 -0.948065934
-0.572616433 -0.755492281 -0.318342320
-0.112171440 0.235812031 -0.965303193
0.504328896 0.859060596 -0.087562875
0.363624582 -0.928801888 0.071443799
-0.929851617 0.290668756 0.225582902
0.073822915 0.988399284 0.132729173
-0.494769084 -0.791822139 -0.358079954
-0.251576870 -0.848664366 0.465271826
-0.608851996 -0.784185888 -0.119798749
0.601065817 -0.050965028 0.797572849
-0.157395384 -0.987458535 0.012342364
0.065528474 -0.839087442 -0.540035447
0.135326893 0.989101591 0.058005817
0.760195808 -0.589922128 0.272202528
0.545763611 0.166037087 -0.821324398
-0.435193827 0.822703434 -0.365739513
-0.103086379 -0.479852108 -0.871272146
0.993099235 -0.042392313 -0.109347155
-0.874785071 -0.334077921 -0.350917401
0.301329162 0.923254271 -0.238332305
-0.193655755 0.980998350 0.011818894
0.530065500 0.513630642 0.674695583
-0.765757364 -0.638900312 -0.073634575
0.729396542 -0.482800725 -0.484648475
-0.864366966 -0.415371550 0.283436454
0.656704072 -0.487985483 0.574986895
-0.975632727 -0.012334441 -0.219063105
-0.146385480 0.457656462 -0.876995926
-0.050832391 -0.998639679 -0.011612934
0.672954979 -0.502481167 -0.542811453
-0.613950474 0.606320866 0.505410549
-0.271029048 0.882124366 0.385227021
-0.923371283 0.187723135 -0.334881320
-0.930830201 0.356047845 0.082371531
0.946140511 0.321742052 0.036058098
-0.141148193 0.975072012 -0.171206775
0.011856681 -0.979121191 0.202931301
0.288970448 0.500031150 0.816373033
0.098913977 0.416855807 -0.903574713
0.386073975 -0.320569920 -0.864975036
0.995419506 -0.070877513 -0.064159054
0.955667447 0.070220701 0.285952417
-0.073133380 -0.996768711 -0.033221168
0.286399914 0.746114090 0.601073085
-0.015227744 0.857768727 -0.513810206
0.350211854 0.936618885 -0.009834749
-0.381768588 -0.232227498 -0.894607811
-0.847263677 0.349415186 0.400066607
0.914986493 -0.371336662 -0.157825222
0.636250853 -0.692392643 -0.340260606
-0.992023902 0.077432164 0.099462742
0.236428880 0.961275288 -0.141602279
0.496960359 0.866976346 0.037180862
-0.687975883 0.189136724 -0.700654326
0.499861301 0.813987405 0.295910771
-0.043032459 -0.096880203 -0.994365342
-0.777162429 0.625970110 0.064652770
-0.404552850 0.727439424 -0.554228180
0.659122932 -0.623423831 0.420594444
-0.236580738 -0.967504102 -0.089248903
-0.959298927 0.039980939 0.279548015
0.056151736 -0.233886839 0.970640989
-0.290015273 0.269250843 0.918365464
-0.780203496 -0.237712496 -0.578597679
0.111444089 -0.991811594 -0.062369687
0.734946081 -0.116401885 -0.668060520
-0.007051084 0.031391024 0.999482309
-0.498850468 0.861852604 0.091423735
0.456204270 0.181976181 0.871069649
0.482069868 -0.059839833 0.874086859
-0.011447710 -0.215364825 0.976466560
0.984076888 -0.177189036 -0.014025820
-0.663800927 0.700420511 -0.262258339
0.224574585 0.959447288 0.170373581
0.663769117 -0.021550340 0.747627008
0.425357957 0.379721651 -0.821512067
-0.505181082 -0.660250508 -0.555752950
-0.904548804 0.343638861 0.252396105
0.678523494 0.286223928 -0.676521790
0.733349653 -0.631632699 0.251472503
-0.334871079 0.896307202 0.290679824
0.029595605 0.778155367 0.627374151
-0.679296642 -0.714585564 0.167103394
-0.080632690 0.410976554 -0.908073037
-0.284883318 0.659807989 0.695337984
0.998242804 0.002820461 0.059189091
0.980164221 0.196972974 0.021903158
0.425495466 0.620809058 0.658444927
-0.741336030 0.663929054 -0.098077019
0.239218533 0.965793655 -0.100085510
0.498508439 0.766348925 0.405214340
0.741130554 -0.192640727 -0.643129110
-0.929334903 -0.138520602 0.342269894
-0.875279165 0.437212851 -0.206715522
-0.432057126 -0.884820453 -0.174411598
-0.164876381 0.918651815 -0.359018971
0.039532199 -0.629381939 0.776089930
-0.390892715 -0.624215486 0.676430272
-0.147933444 0.723928145 -0.673827676
-0.118999770 0.247198199 0.961629921
0.226083811 -0.190198258 -0.955358955
0.480869537 0.194528471 0.854940444
0.634718547 -0.756716683 -0.156563812
-0.889483684 0.423999217 0.170421362
0.858658032 0.504036350 0.093025493
0.512369914 -0.640117869 0.572473742
-0.206854125 -0.948404246 0.240293065
-0.013968240 -0.972155475 0.233920115
-0.474928841 -0.879474709 0.031093929
0.831888480 0.445249858 -0.331231218
-0.945671284 0.253824311 0.203172444
0.902636795 -0.224885734 0.366978506
-0.457561885 0.501733985 -0.734098174
-0.821379340 -0.495671966 0.282214957
-0.793737805 -0.554977155 -0.248959140
-0.021073075 -0.861531685 0.507266283
0.418774001 0.300240587 0.857020377
-0.062695395 0.524334478 0.849201179
-0.006530132 0.053841315 0.998528152
0.299764923 0.354945482 -0.885525096
0.862238388 0.375237316 -0.340208640
-0.864195022 -0.495957095 -0.084814642
-0.879038742 -0.213646983 -0.426199317
0.183303118 0.942160888 0.280593707
0.029654335 0.810246958 -0.585337926
0.125714431 -0.852392943 0.507564924
-0.529757711 -0.846435007 -0.053893845
0.316126444 0.225533040 -0.921519896
-0.858743155 -0.271110324 -0.434809598
0.531110985 -0.681303307 -0.503732991
-0.650749713 -0.668383414 -0.360261602
-0.100351202 -0.952253997 0.288343477
0.160421637 0.215402289 0.963258404
-0.476778590 0.688644689 0.546306386
0.043399929 -0.611098407 -0.790363956
0.345531958 0.726888460 -0.593498806
0.263583859 0.945885155 0.189274465
0.702719703 0.162555311 -0.692647666
0.083847833 0.132706691 0.987602387
-0.189474223 -0.937669771 0.291333004
-0.512208341 0.494883110 0.701949658
0.620096140 -0.320944916 0.715873689
0.537132125 -0.827770558 0.162126446
0.475090805 0.876090611 0.082182528
-0.360441854 0.169643881 -0.917225503
-0.162174992 0.930734011 0.327770459
-0.812208026 0.523225806 0.257978444
-0.598734446 0.800360856 0.030652296
0.340009323 -0.779808983 -0.525634484
0.277146753 0.591709333 0.757013700
-0.073136580 -0.939054057 0.335899565
0.026279261 -0.025504165 -0.999329244
-0.190411414 0.975431761 -0.110798799
-0.645879090 0.721728791 -0.248893056
-0.898293391 -0.439262849 -0.010822813
0.067943228 -0.964728199 0.254328959
0.565250053 -0.032340104 -0.824285445
-0.052716876 0.514665881 -0.855768638
-0.198389119 -0.867000335 0.457112870
0.673622484 -0.738827008 -0.019167720
0.307312130 0.433136113 -0.847320696
0.486908174 -0.862910759 0.135297641
-0.422705325 -0.243292680 0.872999931
-0.089505663 0.646072801 -0.758009678
0.267804248 0.696023152 0.666207668
-0.554697149 -0.574085803 0.602276152
-0.311703121 0.925156638 0.216624928
-0.425702849 -0.433481014 -0.794274067
0.811183154 0.008692461 -0.584727570
-0.877248618 -0.427392044 0.218565558
0.387027865 -0.108137557 0.915705029
-0.841604575 0.396352986 -0.366886972
-0.571065804 -0.690681620 -0.443669637
-0.253429019 0.944867054 0.207364373
-0.112915169 0.990793065 -0.074694488
0.907850054 0.009614939 -0.419184724
0.764202615 -0.604563227 -0.224716861
0.762184098 -0.473616812 0.441319064
0.806325697 0.062894414 0.588118324
-0.179500912 0.490562340 0.852718015
0.123458963 -0.968680364 0.215444278
0.509127127 0.325532559 -0.796754744
0.095631644 -0.131370077 0.986709933
-0.876574384 0.063593868 0.477046296
-0.932120384 -0.264472926 0.247397779
-0.997324222 -0.063066136 0.036973767
0.696909140 -0.452625341 -0.556280461
0.311314376 -0.150788701 -0.938267620
-0.365975986 -0.866661692 0.339056174
-0.445872456 0.895068864 0.007034368
-0.040141950 0.272702875 0.961260509
-0.907820949 -0.109121953 -0.404911747
0.212889151 0.060762949 0.975185148
-0.981427576 0.135215160 0.136076352
-0.846522358 0.531911924 -0.021670316
-0.274601676 -0.582869443 0.764759526
-0.369467406 -0.853051359 -0.368506736
0.081268910 -0.578397152 0.811697048
0.077743272 -0.545738451 -0.834341373
-0.608996777 0.786417999 0.103294033
-0.204884611 0.928909240 -0.308463806
0.992444214 -0.064953317 0.104093946
-0.772735638 0.592278228 0.228223869
0.146861103 0.771803545 -0.618668816
-0.023113991 0.556198121 0.830728231
-0.135534776 -0.024012212 0.990481569
-0.555282941 0.778263871 0.293199936
-0.262904057 0.012796902 -0.964737112
0.336524260 0.555185597 0.760605269
0.274869942 0.527583363 0.803804896
0.153922111 -0.745685154 0.648275894
-0.402720491 -0.884893876 -0.234049213
-0.137919299 0.930167681 0.340244546
0.196429070 0.978643735 0.060597527
0.253226553 0.530140075 -0.809214318
-0.914785237 0.345434529 0.209387096
0.918458779 0.382101824 -0.102135535
0.756521146 0.624970453 0.192581640
-0.212903552 -0.913708870 0.346133180
-0.488919700 -0.830070103 0.268218477
0.071839973 0.396485516 -0.915225794
-0.022743335 -0.999191397 -0.033155574
-0.375162379 0.441671254 0.814972204
-0.881843389 -0.435778186 -0.180137751
0.962274386 0.271948868 0.008474671
0.636117046 0.768852693 -0.064966455
-0.225438727 -0.035728533 -0.973601999
-0.239527553 0.399324681 -0.884966864
0.167853466 0.985573614 -0.021676369
-0.014808290 -0.978349930 -0.206427056
0.560025838 0.063822822 -0.826013140
-0.039321088 -0.457221704 0.888483070
-0.473062440 -0.140030933 -0.869829446
-0.427289579 -0.113094743 0.897013487
-0.304504987 0.292843507 -0.906377070
0.068175367 0.258865615 0.963504392
-0.119065240 -0.946340134 0.300439376
0.833909225 -0.450113215 -0.319364209
0.386602312 0.696099112 -0.604966675
0.353652208 -0.892803104 0.278985184
0.470569021 -0.106721729 -0.875885420
0.464773746 0.695605488 0.547830603
0.163509463 -0.043459296 0.985584063
0.887783411 0.069109453 -0.455043403
0.615543681 0.258395502 0.744538610
-0.045292989 -0.992316961 -0.115132942
0.807453629 0.142613550 0.572433413
0.710892390 -0.687532980 0.148089197
0.175394325 0.969915980 0.168818904
0.450032859 -0.718407269 -0.530435126
0.321857719 -0.621458487 0.714280728
0.219761123 -0.207261627 0.953282575
0.389928790 -0.074919963 0.917792208
0.968169961 0.167255553 -0.186205551
-0.959367377 0.265774763 0.094752368
0.606216251 0.098911724 -0.789125039
0.591033223 -0.670679586 -0.448183693
0.990267515 -0.098927187 -0.097896167
0.402240353 0.364448782 0.839868908
0.321177110 0.834264274 0.448161116
0.389914277 0.157404861 -0.907298499
0.095064650 -0.784848519 -0.612352443
0.395525923 0.917988101 0.029276107
0.846849968 -0.145935866 0.511417496
-0.007698214 0.298150288 -0.954487896
-0.307588435 -0.876163105 0.371116649
-0.846368634 0.410667653 -0.339134508
0.008884433 -0.010029375 -0.999910235
0.300535352 0.946073487 0.120927498
0.214882583 -0.723423620 0.656112598
0.430598264 -0.243614377 -0.869043825
-0.851890161 0.505247498 0.137869935
-0.969187147 0.088580489 -0.229847277
-0.879851409 -0.469276150 0.075109203
0.677081559 -0.734801165 0.040346136
0.858880600 0.511058300 -0.033816115
0.184742766 0.968772709 0.165376989
0.310047702 0.877780388 -0.365201332
0.338283812 0.180647307 0.923542426
-0.107646546 0.225448445 -0.968289843
-0.299212625 0.201489084 -0.932670335
0.126896786 -0.930161908 -0.344522903
0.360673950 0.926892054 -0.103852891
-0.209035864 -0.242250661 0.947427372
0.079236296 0.968757144 0.235013204
0.626094770 0.742041837 0.239539665
-0.247855269 -0.093275172 -0.964296380
0.589317987 -0.795275571 -0.142271136
0.605415912 -0.722161052 0.334596755
-0.460125447 -0.460833580 -0.758891945
0.342335258 -0.129751577 -0.930575682
-0.901742061 0.010979988 0.432135042
0.252232956 -0.318471588 0.913758383
0.096342885 -0.988618482 0.115548885
-0.019825882 -0.609479140 0.792554170
-0.302264850 0.364077839 -0.880955894
-0.659915028 -0.446295400 0.604427475
-0.066215381 0.369427567 -0.926897403
-0.169580866 0.984762825 0.038529312
-0.395273955 -0.156975674 -0.905050904
-0.811707488 -0.484345847 -0.326404740
0.945912826 0.245440824 0.212150247
0.690311079 -0.707873119 0.149620391
-0.668773801 -0.644554710 -0.370527770
0.957158514 -0.236994854 0.166376133
-0.991377097 -0.088136501 -0.096971175
-0.853733166 -0.215495924 -0.474026569
-0.046101965 0.203737591 0.977939468
0.446122455 0.880318663 -0.161287962
0.015473116 -0.888555314 0.458508491
-0.372489006 0.670750431 -0.641362456
-0.212097302 0.976929288 -0.024978013
-0.421478325 -0.655764303 -0.626361877
-0.248072417 -0.099204700 -0.963648537
-0.823045875 -0.214072215 0.526087992
0.679070491 -0.170878884 0.713907329
0.735943156 -0.664666988 0.128862197
-0.581768342 0.022601262 0.813040454
0.831900753 -0.304744597 -0.463758416
0.262521189 0.026294442 0.964567897
0.395378499 -0.042594336 0.917530144
0.768528376 -0.271689610 0.579265820
0.513830035 -0.857792731 -0.013050888
0.517112464 0.855282347 -0.032966747
0.527373175 -0.102710789 -0.843402649
0.818540279 -0.560947402 0.123813671
0.959177545 0.227542157 -0.167937501
0.129326987 -0.179955065 -0.975136249
0.877094917 -0.454090658 0.156544502
-0.474923090 -0.804280745 -0.357184183
-0.606788884 0.768913874 0.201441567
-0.188456738 0.830686751 0.523873630
0.530780455 0.577666986 0.620139469
0.310372433 0.892044742 0.328519605
-0.325981210 0.380949023 -0.865224880
0.895616781 0.077059044 0.438101000
-0.977089461 0.091163091 0.192316085
0.976303930 0.163481256 -0.141790390
-0.278770435 0.901387678 0.331341664
-0.366687486 0.759871413 -0.536782752
0.572543670 -0.780716465 -0.250350849
-0.104608213 -0.080541865 0.991246755
-0.643920896 0.482885597 0.593453772
0.955910360 -0.281212357 0.084587200
-0.973323366 -0.223745651 -0.050788866
0.112177563 0.976009819 -0.186603930
-0.768925438 -0.185978140 0.611690937
0.005681156 0.984601828 -0.174719672
0.193887141 0.976236617 -0.096797956
0.967878537 -0.024220260 0.250248909
-0.863724495 0.057558284 0.500666597
0.207167797 -0.023282106 -0.978028347
-0.119897492 0.349598679 -0.929196080
-0.246033618 0.452963208 -0.856908275
-0.495395601 -0.626555530 0.601673804
0.396830428 0.402986161 0.824698590
0.669968316 -0.537805162 0.511769541
-0.760203972 -0.647391393 -0.054537190
-0.965417728 -0.207719977 -0.157546887
0.592684121 0.756797376 -0.275650619
-0.568984279 -0.822041846 0.022452025
-0.412998641 0.904705996 0.104590556
0.964227842 -0.024334501 0.263955492
0.965113508 -0.249434192 0.079614697
-0.319959606 -0.418865064 0.849810513
-0.174133715 0.981877736 -0.074790106
-0.265727049 -0.508323211 -0.819143851
0.526618203 0.377445207 -0.761714109
-0.857237819 -0.412746020 0.307870174
0.078206138 -0.417963693 0.905091239
-0.537710766 -0.751048706 0.383135710
-0.252663902 -0.641129842 0.724647141
-0.093583663 -0.330809994 0.939045710
0.176722724 -0.261101872 -0.948996782
0.113248448 0.653775881 -0.748165681
0.770819641 -0.632612136 0.075093051
-0.419590883 -0.076810999 -0.904457606
0.173570597 0.984081237 0.038175473
-0.311073549 0.933121860 0.180324268
-0.704576501 -0.700803513 -0.111563389
0.157415778 0.743228207 -0.650255416
0.842932509 0.333909416 -0.421864063
-0.451441989 -0.701839836 0.551018126
0.110819994 0.970941664 0.212111326
0.190307864 0.345273693 0.919004349
0.615465227 -0.782589846 -0.093571834
-0.189084721 -0.545870926 -0.816254801
0.036020951 -0.603379009 0.796640611
0.441476779 0.289448897 -0.849304180
0.941322574 0.291345704 0.170380436
0.876279845 -0.100209510 -0.471266048
0.810931602 0.553098569 0.190976203
-0.044684022 0.998988366 0.005057972
0.208372543 -0.882965373 0.420657858
0.647389543 -0.757182865 -0.086953369
-0.523369975 -0.759284227 0.386744530
0.656747916 -0.055964475 -0.752030686
0.024531352 0.475538971 -0.879352546
-0.252126088 -0.152034041 0.955676769
-0.515087597 -0.051984554 0.855559684
0.078420474 -0.982854450 0.166875279
0.695860407 -0.652171162 0.300750844
0.751984499 -0.317557566 -0.577647389
0.340769309 -0.939616998 0.031562248
0.653170270 0.640028351 -0.404638492
0.159620359 -0.967135135 -0.197916576
0.863231334 -0.453821281 0.221083487
0.791714174 0.608580839 -0.053085107
0.765319388 0.365155815 -0.530044777
0.656468667 -0.701165440 -0.278237156
0.886051184 0.384533640 -0.258934700
-0.274836220 0.736742451 -0.617799006
-0.798286712 0.204846582 0.566371082
-0.650839112 -0.302043958 0.696547125
-0.175560587 0.984441498 0.007308666
0.154530205 -0.859905038 -0.486501533
-0.646026640 0.288884770 0.706537451
0.008750426 -0.693759592 0.720153496
0.076420764 0.872485959 0.482626271
-0.530857560 0.052966676 -0.845804222
-0.675495507 -0.722741800 0.146116767
0.177020088 -0.766096574 -0.617867241
0.492200654 0.670091820 -0.555621695
-0.343521000 0.936210710 0.074181061
-0.314324150 -0.823397718 0.472457964
-0.200620466 0.979596918 -0.011887231
0.156292419 -0.636103350 0.755609164
0.330868732 0.522770511 0.785644242
0.648419959 0.047344092 -0.759809248
0.471138250 0.467385454 0.748050524
0.474888346 0.716100424 -0.511547887
0.605126645 0.617395219 0.502637929
0.614736245 -0.615048467 -0.493775995
-0.388238140 0.387593128 -0.836087743
-0.354849324 0.854236237 0.379950535
0.549399526 -0.508375068 0.663110059
0.952873658 0.058877131 0.297599184
0.966495880 -0.253307770 -0.041483594
-0.884055533 -0.018299422 0.467023495
0.930517497 0.291419379 -0.221837629
-0.174064297 -0.955325109 -0.238863049
-0.591367635 0.090320743 -0.801327950
-0.929855935 -0.074165904 -0.360371140
0.220304191 -0.018977762 0.975246588
-0.252449122 -0.055807848 0.965999444
-0.947289124 -0.170899355 0.270992113
0.836063591 -0.350608237 -0.421985233
-0.095891246 -0.988500204 0.116928252
